# Is used to indicate the line is a comment. 
# Fields that are required to add an item are indicated by an asterisk *.
# Additional fields required in order to put the item into the'Installed' state are indicated by a double asterisk **.
# The item's name must be unique within its Location.
# Values provided for make and model must match an entry from the dcTrack Make and Model lists.
# Values provided for location and cabinet must be an existing dcTrack Location and Cabinet.
# Depth Postion can be any unoccupied position on Front or Back auxilliary rails as viewed from cabinet rear.
# Cabinet Side can be any unoccupied position on Left or Right auxilliary rails as viewed from cabinet rear.
# U Position can be any unoccupied position on the designated rails that can accommodate the RU size of the item from this point and above.
# IP Address Port Name is used to assign the IP Address to  a specific item data port.  If omitted the IP Address will be assigned to the item's first data port.
# PX Username and PX Password are only used with Raritan Rack PDUs.
# SNMP Write Community String can be replaced by the appropriate set of SNMPv3 related columns if required.
# Status can be set to Planned (by default if blank or omitted) Installed or Storage.
# Operation *, Object *, Make*,Model*,Serial Number,Asset Tag,eAsset Tag,Name*,New Name,Alias,Type,Function,Contact,Contact Team,Customer,Status,Planned Decomm. Date,Planning Date,Location*,New Location,Location Reference,Cabinet**,U Position,Rails Used**,Orientation**,Project Number,PO Number,Purchase Price,Purchase Date,Installation Date,SLA Profile,Contract Number,Contract Amount,Contract Start Date,Contract End Date,Notes,Custom Field Request Note,Custom Field Room Sensor,IP Address,IP Address Port Name,Proxy Index,SNMP3 Enabled,SNMP3 User Name,SNMP3 Authorization Level,SNMP3 Authorization Protocol,SNMP3 Authorization PassKey,SNMP3 Privacy Protocol,SNMP3 Privacy PassKey,SNMP Write Community String,PX User Name,PX Password,Group,No. in Group,is Archived
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600467","","","3A47B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A47","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-20","10.218.76.93","Eth01","2","false","","","","","","","","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600475","","","3A47B2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A47","3","Back","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-20","10.218.76.93","Eth01","3","false","","","","","","","","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600167","","","3A47R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A47","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-20","10.218.76.93","Eth01","1","false","","","","","","","","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600175","","","3A47R2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A47","3","Back","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-20","10.218.76.93","Eth01","4","false","","","","","","","","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600357","","","3A48B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A48","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-20","10.218.76.94","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600375","","","3A48B2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A48","3","Back","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-20","10.218.76.94","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600011","","","3A48R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A48","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-20","10.218.76.94","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600157","","","3A48R2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A48","3","Back","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-20","10.218.76.94","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600441","","","3A49B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A49","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-20","10.218.76.95","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600561","","","3A49B2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A49","3","Back","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-20","10.218.76.95","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600010","","","3A49R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A49","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-20","10.218.76.95","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600111","","","3A49R2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A49","3","Back","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-20","10.218.76.95","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600347","","","3A50B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A50","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-20","10.218.76.96","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600466","","","3A50B2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A50","3","Back","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-20","10.218.76.96","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600278","","","3A50R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A50","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-20","10.218.76.96","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600076","","","3A50R2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A50","3","Back","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-20","10.218.76.96","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600376","","","3A51B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A51","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-21","10.218.76.97","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600558","","","3A51B2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A51","3","Back","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-21","10.218.76.97","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600178","","","3A51R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A51","3","Back","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-21","10.218.76.97","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600057","","","3A51R2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A51","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-21","10.218.76.97","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600443","","","3A52B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A52","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-21","10.218.76.98","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600004","","","3A52R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A52","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-21","10.218.76.98","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600482","","","3A53B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A53","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-21","10.218.76.99","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600063","","","3A53R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A53","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-21","10.218.76.99","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600309","","","3A54B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A54","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-21","10.218.76.100","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600146","","","3A54R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A54","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-21","10.218.76.100","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600379","","","3A59B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A59","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-16","10.218.76.105","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600207","","","3A59R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A59","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-16","10.218.76.105","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600408","","","3A60B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A60","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-16","10.218.76.106","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600114","","","3A60R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A60","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-16","10.218.76.106","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600302","","","3A61B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A61","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-16","10.218.76.107","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600266","","","3A61R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A61","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-16","10.218.76.107","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600463","","","3A62B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A62","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-17","10.218.76.108","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600476","","","3A62B2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A62","3","Front","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-17","10.218.76.108","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600238","","","3A62R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A62","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-17","10.218.76.108","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600064","","","3A62R2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A62","3","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-17","10.218.76.108","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600289","","","3A63B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A63","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-17","10.218.76.109","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600483","","","3A63B2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A63","3","Front","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-17","10.218.76.109","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600272","","","3A63R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A63","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-17","10.218.76.109","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600235","","","3A63R2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A63","3","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-17","10.218.76.109","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600381","","","3A64B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A64","3","Front","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-17","10.218.76.110","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600557","","","3A64B2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A64","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-17","10.218.76.110","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600123","","","3A64R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A64","3","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-17","10.218.76.110","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600224","","","3A64R2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A64","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-17","10.218.76.110","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600409","","","3A65B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A65","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-17","10.218.76.111","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600301","","","3A65B2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A65","3","Front","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-17","10.218.76.111","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600188","","","3A65R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A65","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-17","10.218.76.111","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600003","","","3A65R2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A65","3","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-17","10.218.76.111","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600403","","","3A66B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A66","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-17","10.218.76.112","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600364","","","3A66B2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A66","3","Front","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-17","10.218.76.112","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600212","","","3A66R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A66","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-17","10.218.76.112","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600191","","","3A66R2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A66","3","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-17","10.218.76.112","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600499","","","3A67B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A67","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-17","10.218.76.113","Eth01","3","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600426","","","3A67B2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A67","2","Front","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-17","10.218.76.113","Eth01","4","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600007","","","3A67R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A67","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-17","10.218.76.113","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600139","","","3A67R2","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A67","2","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-17","10.218.76.113","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600429","","","3A68B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A68","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-17","10.218.76.114","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600070","","","3A68R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A68","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-17","10.218.76.114","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600539","","","3A69B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A69","3","Front","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-17","10.218.76.115","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600026","","","3A69R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3A69","3","Front","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","TS-17","10.218.76.115","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600323","","","3B01B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B01","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.76.116","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600008","","","3B01R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B01","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.76.116","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600340","","","3B02B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B02","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.76.117","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600089","","","3B02R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B02","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.76.117","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600318","","","3B03B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B03","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.76.118","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600043","","","3B03R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B03","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.76.118","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600306","","","3B04B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B04","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.76.119","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600273","","","3B04R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B04","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.76.119","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600373","","","3B05B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B05","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.76.120","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600092","","","3B05R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B05","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.76.120","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600454","","","3B06B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B06","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.76.121","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600090","","","3B06R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B06","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.76.121","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600332","","","3B07B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B07","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.76.122","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600086","","","3B07R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B07","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.76.122","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600313","","","3B08B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B08","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.76.123","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K1","13A6600075","","","3B08R1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B08","3","Center","Left Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.76.123","Eth01","2","false","","","","","","","private","admin","","","0","FALSE"
EDIT,RACK PDU-ZERO U,"Raritan","PX3-1842V-K2","13A6600294","","","3B09B1","","","","","","","","Installed","","","WATCTR > FLOOR 1 > IMC3","","","3B09","3","Center","Right Side (Based on Cabinet Rear)","","","0.0","","","","","0.0","","","","","","10.218.76.124","Eth01","1","false","","","","","","","private","admin","","","0","FALSE"
